BAE49501.1	ABK43324.1	48.915	691	300	53	25	679	10	683	0.0	590
BAE49502.1	ABK43325.1	42.157	408	233	3	3	407	4	411	5.05e-100	315
BAE49505.1	ABK45510.1	52.436	349	158	8	1	346	34	377	2.05e-129	372
BAE49506.1	ABK45509.1	66.053	1087	350	19	1	1081	1	1074	0.0	1422
BAE49507.1	ABK45508.1	53.247	154	72	0	3	156	4	157	7.23e-59	177
BAE49512.1	ABK45476.1	30.128	624	388	48	156	738	128	744	5.01e-71	249
BAE49512.1	ABK44221.1	30.906	563	350	39	193	731	22	569	6.63e-56	199
BAE49515.1	ABK42651.1	32.051	702	432	45	1	669	18	707	1.09e-106	336
BAE49515.1	ABK43363.1	30.588	680	443	29	10	664	11	686	2.44e-96	308
BAE49520.1	ABK44909.1	67.365	334	105	4	25	356	9	340	2.26e-166	465
BAE49521.1	ABK44910.1	53.283	396	176	9	6	395	7	399	4.66e-133	384
BAE49529.1	ABK45968.1	46.815	675	328	31	132	783	2	668	7.51e-179	528
BAE49533.1	ABK42929.1	37.527	461	273	15	222	673	398	852	6.59e-86	285
BAE49533.1	ABK45503.1	34.353	425	267	12	4	421	6	425	9.61e-79	254
BAE49533.1	ABK44721.1	34.368	419	264	11	269	679	538	953	1.30e-58	210
BAE49533.1	ABK44337.1	32.464	422	272	13	261	673	307	724	7.16e-57	203
BAE49533.1	ABK45881.1	32.258	434	285	9	252	679	373	803	2.78e-54	196
BAE49533.1	ABK44728.1	32.243	428	279	11	256	675	828	1252	2.58e-53	195
BAE49533.1	ABK44950.1	32.339	436	283	12	248	675	492	923	5.80e-52	191
BAE49536.1	ABK45505.1	57.915	518	215	3	2	518	18	533	0.0	612
BAE49552.1	ABK42778.1	51.579	190	91	1	11	199	5	194	3.25e-66	200
BAE49567.1	ABK43343.1	38.924	316	181	12	1	313	1	307	8.07e-64	202
BAE49568.1	ABK45914.1	55.016	309	137	2	10	318	1	307	8.13e-115	331
BAE49572.1	ABK44069.1	40.517	464	243	33	1	445	1	450	5.53e-103	311
BAE49573.1	ABK44070.1	46.531	490	245	17	18	495	2	486	3.12e-135	397
BAE49582.1	ABK44063.1	46.835	474	243	9	19	486	21	491	3.51e-128	379
BAE49584.1	ABK44136.1	45.161	341	184	3	11	349	12	351	8.56e-103	305
BAE49596.1	ABK43417.1	30.783	562	373	16	5	566	7	552	1.24e-82	267
BAE49597.1	ABK43137.1	67.268	388	126	1	2	389	3	389	0.0	544
BAE49597.1	ABK44949.1	39.267	382	226	6	10	387	59	438	1.42e-79	248
BAE49601.1	ABK43139.1	70.874	309	90	0	3	311	6	314	4.28e-168	466
BAE49603.1	ABK45804.1	50.502	299	147	1	1	298	7	305	1.29e-107	313
BAE49609.1	ABK43348.1	30.737	475	313	16	1	467	1	467	8.74e-65	214
BAE49616.1	ABK46229.1	46.053	380	200	5	5	382	7	383	4.51e-114	335
BAE49618.1	ABK43348.1	36.653	472	286	13	27	491	4	469	8.21e-85	266
BAE49622.1	ABK42925.1	51.936	439	210	1	50	488	44	481	1.05e-169	484
BAE49622.1	ABK42920.1	29.792	433	290	14	59	486	53	476	1.60e-59	207
BAE49623.1	ABK42919.1	54.255	1128	477	39	27	1132	1	1111	0.0	1221
BAE49624.1	ABK42920.1	34.957	821	501	33	6	807	25	831	9.30e-133	413
BAE49624.1	ABK42925.1	35.440	443	282	4	22	463	41	480	3.10e-87	282
BAE49625.1	ABK42921.1	47.782	293	147	6	1	289	1	291	4.13e-90	267
BAE49627.1	ABK44723.1	40.000	265	158	1	302	565	345	609	9.46e-51	189
BAE49636.1	ABK44649.1	37.785	307	186	5	23	329	1	302	5.58e-54	177
BAE49637.1	ABK44648.1	58.436	243	94	7	5	240	3	245	8.53e-98	305
BAE49638.1	ABK44648.1	46.142	661	325	31	10	660	305	944	0.0	562
BAE49641.1	ABK44645.1	38.875	409	244	6	1	405	36	442	2.45e-93	286
BAE49642.1	ABK44644.1	32.075	424	283	5	48	467	19	441	4.90e-68	221
BAE49646.1	ABK43676.1	61.893	391	147	2	1	389	1	391	1.70e-168	474
BAE49646.1	ABK46042.1	34.813	428	236	43	1	389	9	432	3.33e-68	219
BAE49647.1	ABK43677.1	46.311	244	125	6	9	246	4	247	1.19e-73	221
BAE49647.1	ABK44382.1	44.898	245	123	12	9	245	4	244	3.86e-62	192
BAE49665.1	ABK43899.1	47.177	496	254	8	3	497	132	620	2.78e-140	415
BAE49665.1	ABK44372.1	40.000	395	228	9	18	411	164	550	9.55e-92	287
BAE49665.1	ABK44626.1	30.250	519	336	26	3	501	140	652	1.26e-63	216
BAE49679.1	ABK44372.1	67.500	560	181	1	1	559	1	560	0.0	780
BAE49679.1	ABK43899.1	36.278	532	323	16	10	538	6	524	2.09e-99	311
BAE49679.1	ABK44626.1	33.206	524	330	20	10	521	4	519	5.75e-82	266
BAE49697.1	ABK44638.1	51.493	402	193	2	19	418	19	420	8.89e-123	360
BAE49699.1	ABK44640.1	41.534	313	173	10	24	328	27	337	5.96e-80	244
BAE49706.1	ABK45991.1	33.531	337	213	11	86	418	378	707	2.96e-58	201
BAE49731.1	ABK45355.1	36.829	391	208	39	1	378	7	371	1.14e-72	228
BAE49746.1	ABK42943.1	40.299	335	196	4	1	333	368	700	2.93e-70	229
BAE49765.1	ABK44770.1	54.271	398	180	2	14	409	10	407	7.13e-152	434
BAE49765.1	ABK44740.1	39.225	413	248	3	14	423	9	421	1.04e-98	305
BAE49767.1	ABK44768.1	38.356	438	225	45	15	445	6	405	5.08e-74	253
BAE49769.1	ABK44760.1	51.786	336	162	0	11	346	10	345	5.01e-124	357
BAE49771.1	ABK44757.1	45.886	316	165	6	1	316	1	310	4.67e-99	292
BAE49773.1	ABK44756.1	34.659	704	343	117	8	634	6	669	4.20e-111	345
BAE49778.1	ABK44751.1	46.528	288	154	0	1	288	1	288	5.82e-102	297
BAE49778.1	ABK44757.1	32.423	293	197	1	1	292	1	293	2.57e-53	174
BAE49782.1	ABK44751.1	38.194	288	178	0	6	293	1	288	2.16e-65	205
BAE49806.1	ABK44768.1	34.450	627	311	100	24	579	15	612	1.96e-75	253
BAE49811.1	ABK44751.1	46.528	288	154	0	1	288	1	288	5.82e-102	297
BAE49811.1	ABK44757.1	32.423	293	197	1	1	292	1	293	2.57e-53	174
BAE49816.1	ABK43521.1	36.517	534	319	20	135	657	278	802	1.08e-79	267
BAE49816.1	ABK44860.1	31.399	672	421	40	12	657	149	806	2.37e-65	228
BAE49817.1	ABK45886.1	50.534	281	137	2	37	317	1	279	1.71e-80	243
BAE49819.1	ABK43268.1	57.840	287	121	0	24	310	31	317	4.49e-100	298
BAE49820.1	ABK44740.1	48.718	624	314	6	23	642	12	633	0.0	631
BAE49820.1	ABK44770.1	34.906	424	266	10	23	445	13	427	1.68e-81	261
BAE49828.1	ABK44237.1	51.714	700	334	4	5	700	14	713	0.0	747
BAE49849.1	ABK45091.1	67.416	267	86	1	5	270	1	267	1.65e-134	379
BAE49866.1	ABK44926.1	40.234	256	133	20	15	250	5	260	1.71e-62	205
BAE49869.1	ABK42916.1	40.189	423	225	28	1	407	1	411	3.67e-83	263
BAE49869.1	ABK45533.1	37.709	358	203	20	45	389	98	448	1.30e-68	225
BAE49869.1	ABK46163.1	35.129	464	264	37	37	474	35	487	2.58e-68	223
BAE49876.1	ABK43137.1	65.375	387	134	0	2	388	3	389	0.0	538
BAE49876.1	ABK44949.1	38.462	364	219	5	10	369	59	421	8.45e-78	244
BAE49877.1	ABK43138.1	58.663	329	136	0	1	329	1	329	1.04e-142	404
BAE49880.1	ABK44935.1	57.249	269	114	1	2	269	60	328	2.16e-114	329
BAE49880.1	ABK43940.1	44.322	273	133	19	1	254	72	344	2.09e-73	226
BAE49881.1	ABK43940.1	71.579	285	81	0	1	285	72	356	1.10e-152	428
BAE49881.1	ABK44935.1	39.322	295	154	25	2	290	60	335	1.93e-68	213
BAE49886.1	ABK43134.1	39.412	340	196	10	9	348	1	330	2.51e-82	250
BAE49895.1	ABK44626.1	39.033	538	311	17	1	527	1	532	1.40e-118	361
BAE49895.1	ABK44372.1	32.150	535	344	19	12	534	20	547	1.77e-86	275
BAE49895.1	ABK43899.1	34.875	519	302	36	23	527	25	521	1.49e-71	237
BAE49908.1	ABK44950.1	46.759	432	230	0	227	658	503	934	2.59e-125	392
BAE49908.1	ABK44728.1	43.946	446	246	4	205	647	808	1252	8.79e-122	389
BAE49908.1	ABK45881.1	40.781	461	270	3	190	647	339	799	5.04e-115	362
BAE49908.1	ABK44337.1	40.812	468	273	4	191	655	268	734	8.97e-115	359
BAE49908.1	ABK44219.1	39.778	450	271	0	219	668	270	719	9.02e-114	355
BAE49908.1	ABK44721.1	39.690	451	271	1	201	651	504	953	6.97e-111	354
BAE49908.1	ABK44303.1	41.745	424	238	9	233	651	282	701	4.35e-109	343
BAE49908.1	ABK43406.1	40.741	432	248	8	234	659	143	572	8.71e-109	338
BAE49908.1	ABK44978.1	39.578	427	256	2	232	657	15	440	1.14e-107	331
BAE49908.1	ABK44880.1	40.498	442	257	6	227	665	622	1060	9.07e-107	345
BAE49908.1	ABK45463.1	38.877	463	267	16	206	652	664	1126	4.35e-104	339
BAE49908.1	ABK44457.1	42.166	434	245	6	219	648	801	1232	2.63e-103	339
BAE49908.1	ABK44890.1	40.330	424	249	4	227	649	151	571	2.73e-96	306
BAE49908.1	ABK43522.1	37.955	440	269	4	219	655	114	552	5.86e-95	301
BAE49908.1	ABK45137.1	36.744	430	268	4	219	646	533	960	9.68e-87	291
BAE49908.1	ABK42929.1	29.535	430	289	14	222	645	431	852	6.03e-52	190
BAE49911.1	ABK44050.1	74.219	256	66	0	5	260	10	265	1.14e-139	390
BAE49913.1	ABK45444.1	31.282	390	246	22	121	496	384	765	8.52e-56	198
BAE49913.1	ABK42988.1	28.898	481	324	18	26	492	331	807	1.78e-55	197
BAE49913.1	ABK43728.1	31.510	384	244	19	130	502	158	533	7.52e-54	191
BAE49914.1	ABK43728.1	40.223	537	308	13	296	823	138	670	1.17e-117	376
BAE49914.1	ABK45853.1	41.353	532	295	17	316	841	393	913	3.46e-108	357
BAE49914.1	ABK45888.1	39.423	520	311	4	433	948	346	865	2.27e-105	345
BAE49914.1	ABK45444.1	38.996	518	303	13	320	829	397	909	1.37e-104	350
BAE49914.1	ABK45446.1	40.577	520	259	50	444	927	219	724	1.48e-102	335
BAE49914.1	ABK45889.1	37.702	557	327	20	269	816	393	938	1.03e-96	323
BAE49914.1	ABK45679.1	39.759	498	276	24	349	830	586	1075	3.25e-93	316
BAE49914.1	ABK44953.1	37.008	508	306	14	316	815	451	952	7.04e-93	313
BAE49914.1	ABK42857.1	44.578	415	219	11	421	828	428	838	3.04e-90	303
BAE49914.1	ABK44328.1	36.762	525	305	27	321	827	261	776	3.05e-90	302
BAE49914.1	ABK44883.1	41.612	459	243	25	379	817	708	1161	2.49e-88	304
BAE49914.1	ABK43168.1	36.770	514	311	14	321	829	415	919	3.85e-88	302
BAE49914.1	ABK45036.1	43.396	424	212	28	439	841	381	797	1.25e-87	295
BAE49914.1	ABK42733.1	42.574	404	224	8	444	840	369	771	1.12e-85	289
BAE49914.1	ABK42988.1	39.173	508	288	21	321	816	442	940	1.63e-85	297
BAE49914.1	ABK45761.1	44.301	386	199	16	451	828	1303	1680	2.15e-84	295
BAE49914.1	ABK45761.1	31.048	525	343	19	316	826	253	772	5.66e-56	208
BAE49914.1	ABK44615.1	42.260	407	219	16	421	817	254	654	2.75e-84	283
BAE49914.1	ABK44437.1	36.282	554	301	52	310	830	226	760	4.38e-83	282
BAE49914.1	ABK44956.1	43.262	423	218	22	416	828	351	761	3.11e-82	286
BAE49914.1	ABK45732.1	35.110	544	339	14	299	832	473	1012	9.97e-82	283
BAE49914.1	ABK46017.1	42.015	407	224	12	415	816	848	1247	6.04e-81	283
BAE49914.1	ABK43291.1	40.887	406	234	6	439	841	509	911	6.04e-81	279
BAE49914.1	ABK43067.1	36.686	507	294	27	443	927	687	1188	6.45e-81	284
BAE49914.1	ABK45561.1	34.286	560	342	26	305	844	263	816	9.25e-81	282
BAE49914.1	ABK45491.1	43.204	412	213	21	437	833	562	967	2.14e-80	278
BAE49914.1	ABK45566.1	41.646	401	212	22	431	816	137	530	2.50e-79	266
BAE49914.1	ABK42759.1	41.960	398	213	18	432	815	701	1094	4.34e-79	277
BAE49914.1	ABK45697.1	42.718	412	219	17	433	833	505	910	1.80e-78	272
BAE49914.1	ABK44723.1	39.627	429	241	18	427	844	699	1120	2.82e-78	275
BAE49914.1	ABK45654.1	37.037	459	263	26	373	815	338	786	8.17e-78	274
BAE49914.1	ABK44894.1	40.047	422	238	15	403	815	877	1292	7.29e-77	273
BAE49914.1	ABK42951.1	36.875	480	280	23	350	819	265	731	1.13e-75	264
BAE49914.1	ABK45841.1	40.323	372	217	5	463	831	314	683	1.99e-73	253
BAE49914.1	ABK45442.1	41.476	393	220	10	439	825	722	1110	2.11e-73	260
BAE49914.1	ABK45895.1	36.952	525	289	42	321	815	1683	2195	2.41e-72	259
BAE49914.1	ABK45882.1	30.686	831	485	91	25	828	8	774	4.06e-70	248
BAE49914.1	ABK46011.1	44.781	297	153	11	439	727	128	421	4.71e-69	245
BAE49914.1	ABK45188.1	33.400	497	290	41	456	922	260	745	2.03e-68	241
BAE49914.1	ABK44893.1	38.785	428	242	20	420	836	100	518	3.30e-68	234
BAE49914.1	ABK45437.1	41.606	411	216	24	389	791	495	889	1.83e-67	243
BAE49914.1	ABK44783.1	43.448	290	162	2	456	745	160	447	4.67e-64	226
BAE49914.1	ABK44870.1	46.275	255	126	11	463	708	279	531	4.35e-60	218
BAE49914.1	ABK45144.1	49.213	254	128	1	439	691	462	715	5.56e-60	219
BAE49914.1	ABK45830.1	48.945	237	119	2	456	692	718	952	2.59e-59	218
BAE49914.1	ABK42825.1	44.906	265	146	0	444	708	376	640	4.85e-59	215
BAE49914.1	ABK44163.1	37.433	374	212	22	337	700	170	531	6.08e-59	214
BAE49914.1	ABK45716.1	42.955	291	155	11	447	734	544	826	7.10e-59	217
BAE49914.1	ABK44808.1	37.831	378	217	18	464	830	426	796	1.80e-58	213
BAE49914.1	ABK43726.1	34.852	439	239	47	459	864	378	802	2.85e-58	213
BAE49914.1	ABK44107.1	46.038	265	142	1	433	696	276	540	6.91e-58	213
BAE49914.1	ABK43302.1	37.056	394	228	20	403	783	537	923	8.66e-58	213
BAE49914.1	ABK44321.1	36.774	310	185	11	16	320	21	324	8.39e-57	201
BAE49914.1	ABK44730.1	45.126	277	147	5	411	686	495	767	1.74e-56	209
BAE49914.1	ABK42788.1	36.486	370	204	31	437	789	408	763	8.35e-55	203
BAE49915.1	ABK45453.1	44.400	250	135	4	509	755	465	713	1.89e-66	231
BAE49915.1	ABK42928.1	37.627	295	171	13	473	755	493	786	2.15e-63	224
BAE49915.1	ABK44878.1	37.282	287	176	4	474	758	343	627	3.24e-59	209
BAE49916.1	ABK44894.1	32.127	663	383	67	64	686	814	1449	6.74e-80	275
BAE49916.1	ABK45444.1	34.968	632	337	74	84	668	434	1038	5.50e-79	271
BAE49916.1	ABK45654.1	35.305	558	293	68	178	686	407	945	5.70e-78	268
BAE49916.1	ABK45561.1	35.126	595	307	79	161	686	364	948	6.83e-77	265
BAE49916.1	ABK43726.1	31.379	580	307	91	171	671	359	926	2.71e-72	249
BAE49916.1	ABK45888.1	34.398	532	308	41	41	552	225	735	7.11e-72	247
BAE49916.1	ABK44883.1	36.629	445	250	32	149	566	738	1177	7.09e-71	247
BAE49916.1	ABK44615.1	33.962	530	296	54	53	556	161	662	4.07e-69	236
BAE49916.1	ABK45761.1	31.120	723	399	99	24	685	237	921	3.97e-68	240
BAE49916.1	ABK45761.1	36.709	395	235	15	177	559	1289	1680	1.53e-63	226
BAE49916.1	ABK45895.1	34.186	547	317	43	177	686	1815	2355	6.87e-68	239
BAE49916.1	ABK44613.1	31.273	534	327	40	186	685	688	1215	4.09e-67	237
BAE49916.1	ABK45882.1	31.348	638	380	58	65	668	286	899	1.18e-66	233
BAE49916.1	ABK43168.1	32.957	531	301	55	177	668	534	1048	1.66e-65	231
BAE49916.1	ABK46017.1	31.413	538	321	48	39	559	753	1259	1.84e-63	226
BAE49916.1	ABK44328.1	30.605	562	338	52	33	562	239	780	1.48e-62	219
BAE49916.1	ABK42759.1	32.207	444	278	23	136	560	669	1108	2.80e-62	222
BAE49916.1	ABK43728.1	34.623	491	284	37	84	557	199	669	9.31e-62	218
BAE49916.1	ABK44953.1	35.661	401	218	40	177	552	573	958	6.32e-61	217
BAE49916.1	ABK44107.1	31.648	534	303	62	178	668	282	796	1.08e-60	216
BAE49916.1	ABK42825.1	32.176	547	329	42	171	686	359	894	1.52e-58	209
BAE49916.1	ABK45491.1	34.171	398	245	17	175	559	569	962	2.64e-58	209
BAE49916.1	ABK43291.1	31.055	512	315	38	63	558	408	897	1.09e-57	207
BAE49916.1	ABK45036.1	33.744	406	238	31	178	556	381	782	2.24e-57	205
BAE49916.1	ABK44437.1	31.429	525	305	55	65	558	257	757	8.44e-57	203
BAE49916.1	ABK42788.1	30.754	517	319	39	179	662	411	921	5.76e-56	202
BAE49916.1	ABK45732.1	31.216	551	323	56	36	558	485	1007	7.16e-56	202
BAE49916.1	ABK44870.1	32.472	542	319	47	176	686	252	777	4.56e-54	196
BAE49916.1	ABK45679.1	30.978	552	328	53	34	557	545	1071	6.62e-54	197
BAE49916.1	ABK42733.1	34.975	406	238	26	174	560	362	760	1.48e-53	194
BAE49918.1	ABK44993.1	39.078	499	287	17	1	497	1	484	5.28e-109	330
BAE49919.1	ABK44994.1	42.173	313	174	7	74	379	5	317	3.17e-79	244
BAE49927.1	ABK44268.1	59.920	746	289	10	1	741	1	741	0.0	892
BAE49927.1	ABK42674.1	43.735	407	209	20	8	411	12	401	9.87e-91	300
BAE49927.1	ABK42674.1	46.584	322	161	11	429	744	536	852	7.91e-77	262
BAE49928.1	ABK45484.1	46.875	352	177	10	178	528	7	349	1.08e-110	331
BAE49929.1	ABK46227.1	73.020	404	106	3	1	403	1	402	0.0	609
BAE49944.1	ABK42946.1	55.394	482	210	5	31	510	25	503	0.0	556
BAE49944.1	ABK43661.1	28.233	464	325	8	19	476	18	479	1.55e-63	219
BAE49945.1	ABK42945.1	50.213	235	116	1	8	241	7	241	9.81e-75	224
BAE49946.1	ABK42944.1	43.249	437	229	19	5	428	6	436	6.43e-112	333
BAE49946.1	ABK43665.1	33.406	461	265	42	6	428	34	490	4.24e-78	247
BAE49947.1	ABK42943.1	50.714	700	339	6	3	698	4	701	0.0	635
BAE49947.1	ABK43660.1	38.244	706	421	15	4	697	11	713	5.68e-148	444
BAE49951.1	ABK43807.1	54.545	154	70	0	1	154	1	154	5.08e-54	165
BAE49951.1	ABK43743.1	54.545	154	70	0	1	154	1	154	6.68e-54	165
BAE49951.1	ABK44579.1	54.110	146	67	0	9	154	5	150	1.50e-52	161
BAE49951.1	ABK45153.1	51.299	154	75	0	1	154	104	257	6.48e-51	160
BAE49951.1	ABK45342.1	51.299	154	75	0	1	154	104	257	9.68e-51	160
BAE49952.1	ABK43808.1	47.619	273	131	12	3	275	4	264	1.73e-80	242
BAE49952.1	ABK45341.1	47.619	273	131	12	3	275	4	264	1.81e-80	242
BAE49952.1	ABK45265.1	47.619	273	131	12	3	275	4	264	1.81e-80	242
BAE49952.1	ABK45152.1	47.619	273	131	12	3	275	4	264	4.26e-80	241
BAE49952.1	ABK44578.1	47.601	271	130	12	5	275	6	264	9.42e-80	240
BAE49952.1	ABK45104.1	47.619	273	131	12	3	275	4	264	1.25e-79	240
BAE49952.1	ABK43744.1	47.619	273	131	12	3	275	4	264	7.92e-79	238
BAE49956.1	ABK43749.1	49.451	273	107	31	1	262	3	255	3.17e-87	257
BAE49956.1	ABK43814.1	49.084	273	108	31	1	262	3	255	1.05e-86	256
BAE49956.1	ABK45260.1	48.352	273	110	31	1	262	3	255	8.60e-85	251
BAE49956.1	ABK45335.1	47.985	273	111	31	1	262	3	255	1.67e-83	248
BAE49956.1	ABK45098.1	47.619	273	112	31	1	262	1	253	1.67e-83	248
BAE49956.1	ABK44572.1	47.985	273	111	31	1	262	3	255	1.88e-83	248
BAE49960.1	ABK45333.1	62.914	151	54	2	3	153	16	164	8.17e-65	192
BAE49960.1	ABK43751.1	62.252	151	55	2	3	153	16	164	2.47e-64	191
BAE49960.1	ABK45405.1	63.380	142	51	1	3	144	18	158	2.22e-63	189
BAE49960.1	ABK44570.1	60.667	150	57	2	4	153	17	164	7.91e-63	187
BAE49960.1	ABK43816.1	60.667	150	57	2	4	153	17	164	3.14e-62	186
BAE49960.1	ABK45096.1	61.702	141	53	1	4	144	17	156	1.29e-60	182
BAE49960.1	ABK45258.1	61.702	141	53	1	4	144	17	156	1.03e-59	179
BAE49964.1	ABK44556.1	44.244	443	214	33	5	419	7	444	2.68e-117	347
BAE49964.1	ABK45318.1	44.244	443	214	33	5	419	7	444	8.10e-117	345
BAE49964.1	ABK45082.1	43.722	446	218	33	5	422	7	447	9.70e-117	345
BAE49964.1	ABK43829.1	43.722	446	218	33	5	422	7	447	9.70e-117	345
BAE49964.1	ABK45246.1	43.722	446	218	33	5	422	7	447	1.96e-116	345
BAE49964.1	ABK45396.1	44.444	441	214	31	9	422	7	443	1.59e-106	319
BAE49964.1	ABK43760.1	44.444	441	214	31	9	422	7	443	2.53e-106	318
BAE49973.1	ABK43833.1	48.038	637	295	36	31	661	12	618	1.59e-175	511
BAE49973.1	ABK45078.1	47.567	637	298	36	31	661	12	618	8.59e-174	506
BAE49973.1	ABK45313.1	45.781	640	305	42	31	661	12	618	2.30e-173	505
BAE49973.1	ABK44551.1	45.469	640	307	42	31	661	12	618	6.17e-173	504
BAE49973.1	ABK45241.1	45.469	640	307	42	31	661	12	618	6.87e-173	504
BAE49973.1	ABK45390.1	46.201	658	306	48	10	661	3	618	1.10e-169	496
BAE49973.1	ABK43768.1	46.541	636	306	34	31	661	12	618	1.99e-169	495
BAE49975.1	ABK44549.1	47.461	453	233	5	15	463	17	468	1.29e-141	412
BAE49975.1	ABK45388.1	46.578	453	237	5	15	463	17	468	1.30e-138	405
BAE49975.1	ABK43771.1	46.799	453	236	5	15	463	17	468	2.01e-138	404
BAE49975.1	ABK45075.1	47.461	453	233	5	15	463	17	468	6.28e-134	393
BAE49975.1	ABK45239.1	47.461	453	233	5	15	463	17	468	7.15e-134	392
BAE49975.1	ABK43836.1	47.461	453	233	5	15	463	17	468	7.15e-134	392
BAE49975.1	ABK45311.1	47.241	453	234	5	15	463	17	468	8.66e-133	390
BAE49976.1	ABK45238.1	44.068	413	208	23	4	401	6	410	7.64e-95	287
BAE49976.1	ABK43837.1	40.909	440	209	51	4	401	6	436	9.67e-90	275
BAE49976.1	ABK45309.1	50.166	301	143	7	1	297	1	298	6.58e-88	270
BAE49976.1	ABK44547.1	40.816	441	210	51	1	399	1	432	2.15e-86	266
BAE49976.1	ABK45385.1	43.651	378	173	40	17	373	1	359	3.49e-82	254
BAE49976.1	ABK45073.1	40.281	427	204	51	17	401	1	418	2.19e-80	250
BAE49976.1	ABK43772.1	49.825	285	136	7	17	297	1	282	1.30e-79	248
BAE49978.1	ABK45236.1	43.202	331	186	2	6	336	6	334	9.84e-95	282
BAE49978.1	ABK45383.1	43.505	331	185	2	6	336	6	334	1.33e-94	282
BAE49978.1	ABK44545.1	43.202	331	186	2	6	336	6	334	2.95e-94	281
BAE49978.1	ABK45071.1	43.202	331	186	2	6	336	6	334	6.24e-94	280
BAE49978.1	ABK43839.1	43.202	331	186	2	6	336	6	334	6.24e-94	280
BAE49978.1	ABK45307.1	43.202	331	186	2	6	336	6	334	8.92e-94	280
BAE49978.1	ABK43774.1	42.900	331	187	2	6	336	6	334	1.53e-92	276
BAE50005.1	ABK45113.1	59.234	444	175	6	5	443	3	445	0.0	565
BAE50005.1	ABK45350.1	58.784	444	177	6	5	443	3	445	0.0	560
BAE50005.1	ABK45164.1	58.333	444	179	6	5	443	3	445	0.0	559
BAE50005.1	ABK44588.1	57.044	433	181	5	10	438	6	437	0.0	522
BAE50005.1	ABK43738.1	54.545	451	190	15	1	447	1	440	8.57e-177	499
BAE50005.1	ABK45270.1	52.860	437	198	8	9	439	6	440	7.29e-174	491
BAE50005.1	ABK45417.1	53.089	437	197	8	9	439	6	440	5.93e-173	489
BAE50005.1	ABK43640.1	49.521	313	153	5	130	438	1	312	6.21e-108	319
BAE50018.1	ABK44728.1	47.628	548	282	5	316	863	712	1254	0.0	558
BAE50018.1	ABK44950.1	46.248	573	297	11	306	872	367	934	0.0	550
BAE50018.1	ABK44721.1	47.143	560	291	5	311	870	404	958	0.0	545
BAE50018.1	ABK44337.1	45.359	571	307	5	299	869	169	734	0.0	541
BAE50018.1	ABK44219.1	46.503	572	297	9	309	876	151	717	0.0	539
BAE50018.1	ABK45881.1	43.357	572	318	6	299	869	241	807	1.89e-168	508
BAE50018.1	ABK44880.1	40.333	600	351	7	270	869	458	1050	7.87e-159	489
BAE50018.1	ABK45463.1	42.188	576	314	19	299	860	550	1120	2.62e-153	477
BAE50018.1	ABK44303.1	39.062	576	337	14	293	860	127	696	3.31e-136	420
BAE50018.1	ABK44457.1	40.250	559	325	9	311	866	684	1236	1.44e-134	430
BAE50018.1	ABK43406.1	36.655	562	341	15	314	869	17	569	1.38e-120	375
BAE50018.1	ABK43522.1	42.601	446	247	9	427	869	113	552	1.46e-118	369
BAE50018.1	ABK44978.1	42.254	426	239	7	441	865	15	434	7.28e-111	345
BAE50018.1	ABK44890.1	41.814	452	250	13	424	874	139	578	1.82e-106	338
BAE50018.1	ABK45137.1	37.857	560	322	26	319	866	421	966	1.96e-104	346
BAE50018.1	ABK44018.1	43.114	334	168	22	273	604	250	563	6.49e-87	285
BAE50018.1	ABK42720.1	40.134	299	179	0	311	609	622	920	3.36e-75	261
BAE50018.1	ABK46015.1	38.667	300	182	2	305	602	347	646	2.79e-71	245
BAE50018.1	ABK42929.1	30.184	434	287	16	432	859	429	852	2.96e-57	209
BAE50018.1	ABK42760.1	35.971	278	173	5	328	605	311	583	9.92e-52	188
BAE50021.1	ABK44892.1	32.437	558	327	50	1	512	4	557	6.44e-68	231
BAE50021.1	ABK44992.1	32.258	558	328	50	1	512	4	557	6.73e-67	229
BAE50021.1	ABK45730.1	31.404	570	325	66	8	519	15	576	2.37e-62	214
BAE50021.1	ABK46032.1	29.002	631	337	111	8	552	1	606	3.74e-58	202
BAE50023.1	ABK43921.1	59.284	447	182	0	1	447	1	447	0.0	569
BAE50026.1	ABK43997.1	44.030	268	139	11	131	395	44	303	2.71e-59	194
BAE50029.1	ABK45042.1	37.621	311	188	6	22	332	26	330	9.60e-67	210
BAE50030.1	ABK45043.1	38.944	701	424	4	7	706	6	703	2.99e-171	505
BAE50030.1	ABK43564.1	33.493	627	388	29	94	701	96	712	4.34e-111	349
BAE50030.1	ABK43716.1	30.791	721	472	27	10	713	14	724	6.28e-99	317
BAE50031.1	ABK44192.1	60.793	227	83	6	14	234	3	229	2.46e-103	296
BAE50037.1	ABK46078.1	49.135	578	253	41	5	547	3	574	7.58e-170	490
BAE50038.1	ABK45886.1	52.158	278	121	12	39	308	1	274	2.96e-80	242
BAE50039.1	ABK43462.1	35.141	461	265	34	6	439	3	456	8.26e-70	226
BAE50040.1	ABK42941.1	49.691	485	210	34	3	458	10	489	1.46e-157	452
BAE50042.1	ABK43616.1	34.222	713	433	36	32	722	4	702	2.15e-109	350
BAE50052.1	ABK45871.1	30.464	1034	694	25	1	1018	19	1043	3.35e-142	450
BAE50052.1	ABK45023.1	30.388	1030	672	45	8	1019	6	1008	1.09e-112	370
BAE50064.1	ABK43601.1	51.530	817	375	21	1	809	26	829	0.0	679
